query_product,model,reranking,rank,recommended_product,similarity_score,final_score,rating,sold,trust_score,is_mall
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,PhoBERT,yes,3,Máy tính bảng Apple iPad Air M2 13 inch Wifi - Hàng chính hãng ZA/A,0.9356,1.0103,5.0,141,0.7,1
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,PhoBERT,yes,4,Máy tính bảng Apple iPad Pro M4 13 inch Wifi+ Cellular (Mặt kính tiêu chuẩn) - Hàng chính hãng VN/A,0.9285,1.0028,5.0,91,0.7,1
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,PhoBERT,yes,5,[Trả góp 0%]Dell Latitide E6430 Core i7 2620M 8G SSD 128GB 14inch GIÁ RẺ,0.9446,1.0028,5.0,11,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-SBERT,no,1,Laptop cũ giá rẻ core i3 i5 ram 4gb 8gb,0.932,0.9848,5.0,0,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-SBERT,no,2,"Máy tính bảng Fujitsu Q508 Atom X7-z8750, 4gb ram, 128gb SSD, 10.1” Full HD cảm ứng",0.8896,0.9483,5.0,53,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-SBERT,no,3,"Laptop Nec VersaPro VK17 Core i7-4500U, 4gb Ram, 128gb SSD 13.3inch 2K HD IPS vỏ nhôm magie siêu mỏng nhẹ 800gram",0.8752,0.9275,4.5,16,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-SBERT,no,4,Laptop văn phòng chiến game nhẹ tốt giá rẻ đời cao,0.8348,0.8414,2.0,0,0.4,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-SBERT,no,5,"Máy tính xách tay Lenovo Thinkpad E15 G2 Core i7-1165G7, 16gb ram, 512gb SSD, màn 15.6” Full HD vỏ nhôm cao cấp hàng nhập Nhật Bản",0.8219,0.8747,5.0,0,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-SBERT,yes,1,Laptop cũ giá rẻ core i3 i5 ram 4gb 8gb,0.932,0.9848,5.0,0,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-SBERT,yes,2,"Máy tính bảng Fujitsu Q508 Atom X7-z8750, 4gb ram, 128gb SSD, 10.1” Full HD cảm ứng",0.8896,0.9483,5.0,53,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-SBERT,yes,3,"Laptop Nec VersaPro VK17 Core i7-4500U, 4gb Ram, 128gb SSD 13.3inch 2K HD IPS vỏ nhôm magie siêu mỏng nhẹ 800gram",0.8752,0.9275,4.5,16,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-SBERT,yes,4,"Máy tính xách tay Lenovo Thinkpad E15 G2 Core i7-1165G7, 16gb ram, 512gb SSD, màn 15.6” Full HD vỏ nhôm cao cấp hàng nhập Nhật Bản",0.8219,0.8747,5.0,0,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-SBERT,yes,5,"Laptop HP Elipbook 8570P Core i7-3540M, 16gb Ram, 256gb SSD, 15.6inch Full HD vỏ nhôm siêu bền",0.807,0.8539,4.5,5,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-PhoBERT,no,1,[Trả góp 0%]Dell Latitide E6430 Core i7 2620M 8G SSD 128GB 14inch GIÁ RẺ,0.9675,1.0257,5.0,11,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-PhoBERT,no,2,"Laptop Nec VersaPro VK17 Core i7-4500U, 4gb Ram, 128gb SSD 13.3inch 2K HD IPS vỏ nhôm magie siêu mỏng nhẹ 800gram",0.8896,0.9419,4.5,16,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-PhoBERT,no,3,Laptop 15.6 inch HP Probook 450 G5 - Intel Core i5-7200U Ram 8gb SSD 256 Pin>4h,0.8846,0.9376,5.0,35,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-PhoBERT,no,4,"Máy tính bảng Fujitsu Q508 Atom X7-z8750, 4gb ram, 128gb SSD, 10.1” Full HD cảm ứng",0.8836,0.9423,5.0,53,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-PhoBERT,no,5,"Laptop 2 trong 1 Fujitsu Q665 Core M-5Y31, 4gb ram, 128gb SSD, 11.6” Full HD cảm ứng nhập khẩu nhật bản",0.8416,0.8906,4.67,16,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-PhoBERT,yes,1,[Trả góp 0%]Dell Latitide E6430 Core i7 2620M 8G SSD 128GB 14inch GIÁ RẺ,0.9675,1.0257,5.0,11,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-PhoBERT,yes,2,"Máy tính bảng Fujitsu Q508 Atom X7-z8750, 4gb ram, 128gb SSD, 10.1” Full HD cảm ứng",0.8836,0.9423,5.0,53,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-PhoBERT,yes,3,"Laptop Nec VersaPro VK17 Core i7-4500U, 4gb Ram, 128gb SSD 13.3inch 2K HD IPS vỏ nhôm magie siêu mỏng nhẹ 800gram",0.8896,0.9419,4.5,16,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-PhoBERT,yes,4,Laptop 15.6 inch HP Probook 450 G5 - Intel Core i5-7200U Ram 8gb SSD 256 Pin>4h,0.8846,0.9376,5.0,35,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,Hybrid-PhoBERT,yes,5,"Laptop Dell Latitude 7380 (i5 6600u, 8GB, 256GB SSD, 13,3 inch, FHD) MỎNG NHẸ",0.8399,0.8928,5.0,20,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,TF-IDF,no,1,[MỚI] Điện thoại vivo Y19s (8GB+128GB) - 1 Đổi 1 trong tháng đầu tiên - Bảo hành chính hãng 12 tháng,0.2382,0.3121,5.0,0,0.7,1
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,TF-IDF,no,2,Apple iPhone 16 128GB - Chính Hãng (VN/A),0.2357,0.3096,5.0,0,0.7,1
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,TF-IDF,no,3,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.2289,0.2818,5.0,26,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,TF-IDF,no,4,Apple iPhone 16 Plus 128GB - Chính Hãng (VN/A),0.2286,0.3025,5.0,0,0.7,1
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,TF-IDF,no,5,Apple iPhone 16 Pro 128GB - Chính Hãng (VN/A),0.2254,0.2993,5.0,0,0.7,1
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,TF-IDF,yes,1,[MỚI] Điện thoại vivo Y19s (8GB+128GB) - 1 Đổi 1 trong tháng đầu tiên - Bảo hành chính hãng 12 tháng,0.2382,0.3121,5.0,0,0.7,1
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,TF-IDF,yes,2,Apple iPhone 16 128GB - Chính Hãng (VN/A),0.2357,0.3096,5.0,0,0.7,1
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,TF-IDF,yes,3,Apple iPhone 16 Plus 128GB - Chính Hãng (VN/A),0.2286,0.3025,5.0,0,0.7,1
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,TF-IDF,yes,4,Apple iPhone 16 Pro 128GB - Chính Hãng (VN/A),0.2254,0.2993,5.0,0,0.7,1
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,TF-IDF,yes,5,Điện thoại vivo Y28 (8GB+128GB) - Chính hãng - 1 Đổi 1 tháng đầu tiên - Bảo hành 12 tháng,0.2239,0.2978,5.0,0,0.7,1
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,SBERT,no,1,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.8562,0.9091,5.0,26,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,SBERT,no,2,điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,0.8488,0.9074,5.0,69,0.55,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,SBERT,no,3,[HCM]Điện thoại LG G7 thinq cpu snap 845 ram 4gb bộ nhớ 64gb,0.8306,0.8858,4.75,0,0.55,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,SBERT,no,4,UODEGA Tap P70 Tablet với màn hình 12 inch Android13 Full HD Hỗ trợ SIM kép Dung lượng cực lớn 16GB+1TB 15000mAh COD Ultra High Camera 48PM Máy tính bảng đa chức năng 🔥 Mua 1 tặng 6 🔥,0.8062,0.8592,5.0,51,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,SBERT,no,5,Máy tính bảng Samsung tab T295 Ram 2GB bộ nhớ 32GB Android 11 sim 4G máy đẹp 99,0.8059,0.8588,5.0,33,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,SBERT,yes,1,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.8562,0.9091,5.0,26,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,SBERT,yes,2,điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,0.8488,0.9074,5.0,69,0.55,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,SBERT,yes,3,[HCM]Điện thoại LG G7 thinq cpu snap 845 ram 4gb bộ nhớ 64gb,0.8306,0.8858,4.75,0,0.55,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,SBERT,yes,4,"Điện thoại Samsung Galaxy S24 Ultra, Điện thoại AI, Camera 200MP, Màn hình lớn 6.8""",0.7713,0.87,5.0,5400,0.7,1
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,SBERT,yes,5,Máy tính bảng Xiaomi Pad 7 (8+128GB | 8+256GB) | Màn hình 3.2K 144Hz siêu rõ nét | HyperAI | Vi xử lí Snapdragon® 7+ Gen 3 Mobile Platform,0.7785,0.8684,4.89,196,0.85,1
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,PhoBERT,no,1,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.9564,1.0093,5.0,26,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,PhoBERT,no,2,"Điện thoại Vivo S1 2sim ram 8G rom 256G Zin đẹp, Cảm biến vân tay trên màn hình",0.9521,1.0049,5.0,0,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,PhoBERT,no,3,Điện thoại Smartphone ZTE A35 Sieu Re RAM 4GB ROM 64GB -4G - MH 6.75inch- Pin 5000mAh,0.9489,1.0018,5.0,18,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,PhoBERT,no,4,[HCM]Điện thoại LG G7 thinq cpu snap 845 ram 4gb bộ nhớ 64gb,0.9475,1.0027,4.75,0,0.55,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,PhoBERT,no,5,New i17 Pro Max điện thoại thông minh 6.9inch HD đt Đài FM 16G/1TB điện thoại rẻ cho học sinh 4G/5G,0.947,0.9998,5.0,0,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,PhoBERT,yes,1,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.9564,1.0093,5.0,26,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,PhoBERT,yes,2,"Điện thoại 4G giá rẻ Samsung Galaxy A51 2sim ram 6G/128G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, BSN",0.9412,1.0057,5.0,33,0.6,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,PhoBERT,yes,3,"Điện thoại Vivo S1 2sim ram 8G rom 256G Zin đẹp, Cảm biến vân tay trên màn hình",0.9521,1.0049,5.0,0,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,PhoBERT,yes,4,Lenovo Legion Y700 máy tính bảng gaming Snapdragon 870 fullbox likenew,0.9452,1.0033,5.0,8,0.55,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,PhoBERT,yes,5,[HCM]Điện thoại LG G7 thinq cpu snap 845 ram 4gb bộ nhớ 64gb,0.9475,1.0027,4.75,0,0.55,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-SBERT,no,1,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.9675,1.0204,5.0,26,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-SBERT,no,2,[HCM]Điện thoại LG G7 thinq cpu snap 845 ram 4gb bộ nhớ 64gb,0.8393,0.8945,4.75,0,0.55,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-SBERT,no,3,Máy tính bảng Samsung tab T295 Ram 2GB bộ nhớ 32GB Android 11 sim 4G máy đẹp 99,0.7874,0.8404,5.0,33,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-SBERT,no,4,Điện thoại Vi.v0_Y19s 8GB/128GB Hàng Chính hãng Mới 100%,0.7704,0.8232,5.0,0,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-SBERT,no,5,"(Chính Hãng)điện thoại Samsung Galaxy A50s 2sim ram 4G/64G, Màn hình: 6.4""Full HD+, Cày Game siêu mượt ,BẢO HÀNH 12 THÁNG",0.7678,0.8208,5.0,52,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-SBERT,yes,1,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.9675,1.0204,5.0,26,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-SBERT,yes,2,[HCM]Điện thoại LG G7 thinq cpu snap 845 ram 4gb bộ nhớ 64gb,0.8393,0.8945,4.75,0,0.55,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-SBERT,yes,3,Máy tính bảng Samsung tab T295 Ram 2GB bộ nhớ 32GB Android 11 sim 4G máy đẹp 99,0.7874,0.8404,5.0,33,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-SBERT,yes,4,Điện thoại Vi.v0_Y19s 8GB/128GB Hàng Chính hãng Mới 100%,0.7704,0.8232,5.0,0,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-SBERT,yes,5,"(Chính Hãng)điện thoại Samsung Galaxy A50s 2sim ram 4G/64G, Màn hình: 6.4""Full HD+, Cày Game siêu mượt ,BẢO HÀNH 12 THÁNG",0.7678,0.8208,5.0,52,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-PhoBERT,no,1,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.9675,1.0204,5.0,26,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-PhoBERT,no,2,Điện thoại Siêu Phẩm Pin Khủng Điện thoại Oukitel WP28S pin 10600,0.8744,0.9272,5.0,0,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-PhoBERT,no,3,[HCM]Điện thoại LG G7 thinq cpu snap 845 ram 4gb bộ nhớ 64gb,0.8317,0.8869,4.75,0,0.55,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-PhoBERT,no,4,"Điện thoại Vivo S1 2sim ram 8G rom 256G Zin đẹp, Cảm biến vân tay trên màn hình",0.8216,0.8744,5.0,0,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-PhoBERT,no,5,"điện thoại 4G Samsung Galaxy S9 Plus ram 6G/64G Chính Hãng, Chiến Game mượt, Chụp ảnh siêu đẹp - CMSS",0.7632,0.8161,5.0,37,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-PhoBERT,yes,1,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.9675,1.0204,5.0,26,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-PhoBERT,yes,2,Điện thoại Siêu Phẩm Pin Khủng Điện thoại Oukitel WP28S pin 10600,0.8744,0.9272,5.0,0,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-PhoBERT,yes,3,[HCM]Điện thoại LG G7 thinq cpu snap 845 ram 4gb bộ nhớ 64gb,0.8317,0.8869,4.75,0,0.55,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-PhoBERT,yes,4,"Điện thoại Vivo S1 2sim ram 8G rom 256G Zin đẹp, Cảm biến vân tay trên màn hình",0.8216,0.8744,5.0,0,0.5,0
điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,Hybrid-PhoBERT,yes,5,"điện thoại 4G Samsung Galaxy S9 Plus ram 6G/64G Chính Hãng, Chiến Game mượt, Chụp ảnh siêu đẹp - CMSS",0.7632,0.8161,5.0,37,0.5,0
,TF-IDF,no,1,Củ sạc Samsung Charger 45W type C,0.0,0.0914,4.9,1500,0.8,1
,TF-IDF,no,2,Apple iPhone Air 256GB Chính hãng,0.0,0.0741,5.0,54,0.7,1
,TF-IDF,no,3,Apple iPhone 17 Pro 512GB Chính hãng,0.0,0.0739,5.0,10,0.7,1
,TF-IDF,no,4,Apple iPhone 17 Pro Max 512GB Chính hãng,0.0,0.0741,5.0,50,0.7,1
,TF-IDF,no,5,Apple iPhone AIR - Chính Hãng (VN/A),0.0,0.0739,5.0,0,0.7,1
,TF-IDF,yes,1,Tai Nghe Apple EarPods Cổng Lightning (MMTN2) - Hàng Chính Hãng ZA/A,0.0,0.1457,4.91,6000,1.0,1
,TF-IDF,yes,2,Củ sạc Samsung Charger 45W type C,0.0,0.0914,4.9,1500,0.8,1
,TF-IDF,yes,3,Điện thoại Apple iPhone 17 - Hàng Chính Hãng ZP/A,0.0,0.086,4.92,364,0.8,1
,TF-IDF,yes,4,Phụ kiện Apple USB-C TO LIGHTNING CABLE (1 M) Chính hãng (FE/A) [Viettel Store],0.0,0.0858,5.0,232,0.8,1
,TF-IDF,yes,5,Apple iPhone 15 128GB Chính hãng (VN/A),0.0,0.0791,4.89,203,0.75,1
,SBERT,no,1,MÁY TÍNH BẢNG TÍCH HỢP ĐIỆN THOẠI NEW FULL BOX GIÁ RẺ DÀNH CHO HỌC SINH SINH VIÊN NGƯỜI LỚN TUỔI,0.2964,0.3492,5.0,0,0.5,0
,SBERT,no,2,Điện thoại giá học sinh Bộ nhớ 16+1TB dt gia rẻ Camera 72+48MP điện thoại tồn kho Cấu Hình Mạnh Đỉnh New Arrival Chính Hãng đt giá rẻ cho học sinh,0.2896,0.3424,5.0,0,0.5,0
,SBERT,no,3,ĐIỆN THOẠI GIÁ RẺ 7. PIUS Q. TẾ FULL CHỨC NĂNG CÒN ĐẸP TẶNG KÈM PHỤ KIỆN,0.2865,0.3393,5.0,0,0.5,0
,SBERT,no,4,2023 điện thoại CHÍNH HÃNG Galaxy S23 Ultra Bộ nhớ MỚI Sẵn Tiếng Việt chơi LIÊN QUÂN-PUBG-FREE FIRE ngon lành Học Online đỉnh 12+512GB,0.2806,0.3335,5.0,20,0.5,0
,SBERT,no,5,ĐIỆN THOẠI GIÁ RẺ 6G QUỐC TẾ FULL CHỨC NĂNG CÒN ĐẸP TẶNG KÈM PHỤ KIỆN,0.2659,0.324,5.0,0,0.55,0
,SBERT,yes,1,MÁY TÍNH BẢNG TÍCH HỢP ĐIỆN THOẠI NEW FULL BOX GIÁ RẺ DÀNH CHO HỌC SINH SINH VIÊN NGƯỜI LỚN TUỔI,0.2964,0.3492,5.0,0,0.5,0
,SBERT,yes,2,Điện thoại giá học sinh Bộ nhớ 16+1TB dt gia rẻ Camera 72+48MP điện thoại tồn kho Cấu Hình Mạnh Đỉnh New Arrival Chính Hãng đt giá rẻ cho học sinh,0.2896,0.3424,5.0,0,0.5,0
,SBERT,yes,3,ĐIỆN THOẠI GIÁ RẺ 7. PIUS Q. TẾ FULL CHỨC NĂNG CÒN ĐẸP TẶNG KÈM PHỤ KIỆN,0.2865,0.3393,5.0,0,0.5,0
,SBERT,yes,4,2023 điện thoại CHÍNH HÃNG Galaxy S23 Ultra Bộ nhớ MỚI Sẵn Tiếng Việt chơi LIÊN QUÂN-PUBG-FREE FIRE ngon lành Học Online đỉnh 12+512GB,0.2806,0.3335,5.0,20,0.5,0
,SBERT,yes,5,ĐIỆN THOẠI GIÁ RẺ 6G QUỐC TẾ FULL CHỨC NĂNG CÒN ĐẸP TẶNG KÈM PHỤ KIỆN,0.2659,0.324,5.0,0,0.55,0
,PhoBERT,no,1,Xiaomi Focus Pen Pro,0.3493,0.4339,5.0,5,0.8,1
,PhoBERT,no,2,Tai Nghe Apple EarPods Cổng Lightning (MMTN2) - Hàng Chính Hãng ZA/A,0.3475,0.4932,4.91,6000,1.0,1
,PhoBERT,no,3,[CN Version]Miui | Xiaomi 17 Pro Điện Thoại Chơi Game,0.3448,0.4037,4.83,0,0.55,0
,PhoBERT,no,4,Sạc dự phòng Xiaomi UltraThin Magnetic Power Bank 5000 15W,0.34,0.4248,4.92,130,0.8,1
,PhoBERT,no,5,Bút cảm ứng Apple Pencil (USB-C) - Hàng chính hãng ZP/A,0.3383,0.4255,4.67,249,0.85,1
,PhoBERT,yes,1,Tai Nghe Apple EarPods Cổng Lightning (MMTN2) - Hàng Chính Hãng ZA/A,0.3475,0.4932,4.91,6000,1.0,1
,PhoBERT,yes,2,MacBook Air 2020 13.3 inch M1- Hàng Chính Hãng SA/A,0.3162,0.4395,4.85,3400,0.95,1
,PhoBERT,yes,3,Xiaomi Focus Pen Pro,0.3493,0.4339,5.0,5,0.8,1
,PhoBERT,yes,4,[New] Xiaomi Smart Band 10 Glimmer Edition Glimmer Gold & Xiaomi Smart band 10 & Xiaomi Smart Band 10 Ceramic Edition Pearl White,0.3271,0.4278,4.94,1200,0.85,1
,PhoBERT,yes,5,"Tai nghe Samsung Galaxy Buds FE, Kết nối Bluetooth, ANC, 3 Micro Chống ồn, Cảm ứng chạm",0.3213,0.4264,4.97,3300,0.8,1
,Hybrid-SBERT,no,1,"ĐIỆN THOẠI 6SPL LƯỚT WEB, XEM PHIM, CHƠI GAME BẢO HÀNH 12 THÁNG",0.832,0.8848,5.0,0,0.5,0
,Hybrid-SBERT,no,2,ĐIỆN THOẠI GIÁ RẺ 6G QUỐC TẾ FULL CHỨC NĂNG CÒN ĐẸP TẶNG KÈM PHỤ KIỆN,0.7386,0.7967,5.0,0,0.55,0
,Hybrid-SBERT,no,3,dt giá rẻ đánh mọi gaming nặng chất điện thoại Hỗ trợ 4G/5G đt rẻ Màn hình AMOLED điện thoại việt nam Hỗ trợ kiểm tra hàng hóa Giao hàng nhận tiền,0.5992,0.652,5.0,0,0.5,0
,Hybrid-SBERT,no,4,Điện thoại Samsung note 8 / đọc mô tả bên dưới,0.5982,0.651,5.0,0,0.5,0
,Hybrid-SBERT,no,5,Điện thoại Forme D111 4G Chính hãng Bán chạy,0.5624,0.6152,5.0,0,0.5,0
,Hybrid-SBERT,yes,1,"ĐIỆN THOẠI 6SPL LƯỚT WEB, XEM PHIM, CHƠI GAME BẢO HÀNH 12 THÁNG",0.832,0.8848,5.0,0,0.5,0
,Hybrid-SBERT,yes,2,ĐIỆN THOẠI GIÁ RẺ 6G QUỐC TẾ FULL CHỨC NĂNG CÒN ĐẸP TẶNG KÈM PHỤ KIỆN,0.7386,0.7967,5.0,0,0.55,0
,Hybrid-SBERT,yes,3,dt giá rẻ đánh mọi gaming nặng chất điện thoại Hỗ trợ 4G/5G đt rẻ Màn hình AMOLED điện thoại việt nam Hỗ trợ kiểm tra hàng hóa Giao hàng nhận tiền,0.5992,0.652,5.0,0,0.5,0
,Hybrid-SBERT,yes,4,Điện thoại Samsung note 8 / đọc mô tả bên dưới,0.5982,0.651,5.0,0,0.5,0
,Hybrid-SBERT,yes,5,Điện thoại Forme D111 4G Chính hãng Bán chạy,0.5624,0.6152,5.0,0,0.5,0
,Hybrid-PhoBERT,no,1,[CN Version]Miui | Xiaomi 17 Pro Điện Thoại Chơi Game,0.7138,0.7727,4.83,0,0.55,0
